named_entity_urn,ref,token_position
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-8,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.9.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-25,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:3.8.10,25
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-25,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:3.8.seg-0,6
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-37,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:3.11.1,7
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-37,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:3.11.seg-0,5
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-39,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:3.13.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-11,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:4.1.seg-0,7
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-6,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:4.6.seg-0,3
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-6,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:4.6.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-6,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:6.2.seg-0,3
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-6,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:6.2.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-6,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:9.11.seg-0,3
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-6,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:9.11.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-26,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:4.11.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-15,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:5.4.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-15,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:14.1.6,34
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-15,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:14.1.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-15,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:14.3.4,42
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-15,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:14.3.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-15,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:14.6.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-29,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:5.9.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-29,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:5.10a.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-29,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:5.10b.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-4,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:5.13.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-4,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:5.15.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-4,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:6.19.2,102
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-4,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:6.19.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-4,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:6.20.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-4,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.17.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-4,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.22.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-45,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:7.20.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-32,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:7.29.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-32,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.1.2,26
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-32,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.1.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-19,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:8.16.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-9,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:9.9.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-27,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:10.9.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-28,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:10.15.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-22,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:10.17.3,41
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-22,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:10.17.seg-0,5
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-47,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:10.18.seg-0,9
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-13,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:10.31.5,3
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-13,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:10.31.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-13,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:10.32.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-13,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:10.33.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-20,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:11.2.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-30,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:11.3.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-38,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:11.9.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-14,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:11.10.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-36,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:11.13.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-31,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:11.13b.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-46,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:11.19.2,38
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-46,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:11.19.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-16,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:11.20.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-16,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:11.23.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-42,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:12.11.seg-0,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-33,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:12.14.8,55
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-33,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:12.14.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-33,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:12.15.7,124
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-33,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:12.15.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-44,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:14.2.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-7,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:14.10.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-24,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:14.14.2,66
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-24,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:14.14.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-17,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:14.18.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-18,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:15.3.1,13
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-18,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:15.3.seg-0,5
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-1,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:15.14.seg-0,6
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-2,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.2.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-2,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.3.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-0,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.6.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-12,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.7.1,4
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-12,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.7.1,36
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-12,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.7.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-23,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.10.seg-0,5
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-10,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.12.seg-0,2
urn:cite2:beyond-translation:place.atlas_v1:cicero_places-3,urn:cts:latinLit:phi0474.phi056.perseus-lat1-text:16.24.seg-0,3
